sale_id,customer_id,sale_date,sale_value,used_in_exchange,product_description,customer_type
811a28dd-330a-452d-8f3d-ad6c57b42eb9,b1732507-94e6-471e-98a3-35451e80ed8c,2021-01-04 00:00:00,218940.0,,HILUX CD DSL 4X4 SRV AT 20/21,PERSON
b5428a9f-b177-48ec-95d8-a5a689eff674,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
bf940e67-9e03-4ff6-ae3b-1e54504ff065,5dd296e2-e015-4018-86f1-bccf83df7691,2021-01-04 00:00:00,89990.0,,YARIS HATCH XLS AT CONNECT 20/21,PERSON
970c3d72-1b61-42c0-8db8-988b16c20385,2b9b8926-c86b-44e9-a834-7cfda53e1401,2021-01-04 00:00:00,126000.0,,COROLLA XEI 2.0L FFV CVT 20/21,PERSON
ec7ed55c-f021-4486-92a6-5bc776d4c9fd,c782150e-e821-412c-8c8a-57c7c68ccaa6,2021-01-04 00:00:00,52900.0,,FIT DX VCT,COMPANY
f26cf600-a927-4b17-bf06-4f43a42d2738,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
75a6b1cd-bf4c-45c6-a03b-adb10536f69f,b8b6273c-2f9e-427a-8561-7c8e00d5e1f5,2021-01-04 00:00:00,218940.0,,HILUX CD DSL 4X4 SRV AT 20/21,PERSON
c54e6400-65f1-481e-a043-32ae9db93603,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
1832c215-1ac4-4746-904b-f218fa0b7b18,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
3e9f6b27-864c-47e4-a28f-b2425bc88b8b,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
e2b45823-2915-4d6a-8871-cc552a61aadb,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
c3a32414-d9ed-45e4-bd28-cc19ad7dd600,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
8406a563-b1d3-43a6-8805-8bd51c619a86,842985eb-de4b-4b9c-b1d9-87681634eba3,2021-01-04 00:00:00,244390.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
cda0c037-b9af-439f-a541-716879b22448,9b21d503-5a93-4e57-9fd7-5fc63c09af34,2021-01-04 00:00:00,241990.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
05f72b31-6605-4a2e-bde6-83ec5f607c49,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
35a0686c-c2b1-44e9-8ec6-b9dc99f3ad4e,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
ec74871b-2946-48fc-975c-e6f7dc7846c8,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
658c21e2-5ded-48c6-9f65-107fb027684d,fde40d9e-0d92-4705-a80c-362a8139f92a,2021-01-04 00:00:00,253000.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
afcbb7c5-45c0-46ff-8d2c-47744bf7dc4b,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
c592452b-b2f0-44a7-905d-62e6edbcd692,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
cd313e9f-76fd-48b9-a98a-05955ab191de,ed37351e-2d2e-4016-9f22-b0f2f9d157b6,2021-01-04 00:00:00,149900.0,,COROLLA ALTIS PREM 1.8L HV FFV CVT 20/21,PERSON
fc69509f-d9fe-4bfe-881d-99c23636fc3a,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
b7b21ada-7e32-436a-bcb8-1193e2242ad4,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
2b8a2970-253e-4abc-8487-bcd867654582,56d9c996-27b7-4f92-928e-87a3ef5b63b6,2021-01-04 00:00:00,325000.0,,SW4 DSL 4X4 SRX AT 7S 20/21,PERSON
f77fcaa6-02f1-476b-adf5-10f21e68f78a,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
9f465da1-4f12-46c5-94c4-8875af3c6835,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
8512549c-b55f-4d94-a6d2-77fd06230571,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
eb5bc476-6fff-4414-8eb5-e1939308cd4a,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
c07c8a39-730d-46b8-8226-401a1a7f2729,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
93020135-85ca-4234-aeeb-16b355d0b2db,628c4c59-bcd6-4933-907c-e6e95702a9f1,2021-01-04 00:00:00,243390.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
baa52198-04e9-48e6-9a95-515eb63f924e,50fde78e-366c-46b0-a428-57705ad988da,2021-01-04 00:00:00,244900.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
56e30683-cab5-44a7-96f6-9c51084934a9,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
56dcac42-93a3-4324-ba0f-dd95981f5418,8fae2dd2-2d35-4e41-a43e-a20ec37a5dec,2021-01-04 00:00:00,146000.0,,COROLLA XEI 2.0L FFV CVT 20/21,PERSON
afda4600-b74c-4437-98a3-cc730caccce6,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
fc0c105f-fa18-4fa0-bd93-b804b9b8494e,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
fe8c668f-8b5e-4b3a-8fb0-2cba7f16bbe5,b0ec1211-4ee2-4a1c-8cb1-7096b4ce6768,2021-01-04 00:00:00,314790.0,,SW4 DSL 4X4 SRX AT 7S 20/21,PERSON
d66e07ff-8feb-4a23-92df-c035268c7e7a,ad3f084f-4d17-42d7-91ed-36a1e45c77b6,2021-01-04 00:00:00,85790.0,,YARIS SEDAN XL PLUS CONNECT 20/21,COMPANY
9b9fd751-3b0a-46ef-8e7e-8efd1295dd66,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
3eeaf426-5d83-441c-a0a4-f17bf022579c,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
ccc7793b-6ac0-4a03-91e5-256422ac84b2,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
099faff3-77a7-4766-b23c-892b6ba9a2d1,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
3197ece9-f994-4e11-b9bc-c4931a66fedc,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
5bae1fcd-93f9-4598-9963-9492135f0ac1,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
b9f2f6cb-9f95-4654-b451-574ef2d96832,924a8fe2-5c6c-4406-953c-fb080b2bab4d,2021-01-04 00:00:00,218940.0,,HILUX CD DSL 4X4 SRV AT 20/21,PERSON
cebf2ef7-1e59-47b8-80f5-7d818f57b686,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
d1899214-74e1-48bd-b9e8-697a440f669a,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-04 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
f10e6f8c-1c93-4480-a412-66fb1649cc3b,4ffa9a46-9910-4767-8cb0-cefc4ed4d2e5,2021-01-04 00:00:00,72690.0,,ETIOS SEDAN X PLUS 15 AT 20/21,PERSON
13268856-bc5d-4989-b130-294de091455e,c782150e-e821-412c-8c8a-57c7c68ccaa6,2021-01-04 00:00:00,69900.0,,YARIS SEDAN XLS AT 19/19,COMPANY
ba9e7370-bd53-4913-921f-be708b8e9d9a,c782150e-e821-412c-8c8a-57c7c68ccaa6,2021-01-02 00:00:00,22900.0,,FIESTA 1.0 FLEX,COMPANY
3b748556-f5da-4016-a7f6-aed432d36bae,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
cad1cf0a-d499-4648-8cb6-52125029c2f9,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
e8e7f433-19c9-4588-a8ed-a32480a5f4d6,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
764abc36-aa1c-453f-90a6-439a1df20619,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
334418c6-6e30-4c79-92a6-679e2beddb41,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
c9e6d305-b343-41cc-851c-e4a19e56bf00,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
0281885f-2631-446b-9c7a-48b1dd8b289e,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
a2433f34-78c1-492f-a4a9-4b4ab957b852,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
206532c9-b122-4826-8302-169ee6b15314,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
f16b5ef1-5152-408d-96d8-66731f55dd7b,10e23752-9042-4c32-873a-e05715c016c0,2021-01-02 00:00:00,244340.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
73e19188-8ce0-4d89-ac19-2d5e754aa53d,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
72c8e409-9649-4331-8bfe-4029efc77e8a,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
b25b2d2d-ffdf-4f2c-a56e-d2d5bf0c395d,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
359dbc0b-3859-4b68-a059-0930ef664cfd,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
7351a87d-6a62-41a9-beef-d7cc03dee1bd,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
c985e9ea-5bb6-4ce0-8481-1fda535465b2,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
b2e32610-75bd-4ffd-b198-195dc423986c,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2021-01-02 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
5e24db35-4117-4b81-88e3-ab95547c300a,c782150e-e821-412c-8c8a-57c7c68ccaa6,2021-01-02 00:00:00,28900.0,,PUNTO ATTRACTIVE 1.4MT,COMPANY
f2394946-ba9e-43c2-b1ed-7402cb2cdb3e,c782150e-e821-412c-8c8a-57c7c68ccaa6,2021-01-02 00:00:00,79900.0,,HR-V EX CVT,COMPANY
6a88a39f-a51d-49de-a5fa-a4a806abe6ff,55969995-3b0a-4f97-8bf4-fafa1fbc4268,2020-12-31 16:12:00,155000.0,False,HILUX CD DSL 4X4 SRX AT 17/17,COMPANY
78083735-12ef-4fe9-8fde-fe533f317e39,8fe1983a-0931-4660-b3bc-ec443026c00b,2020-12-31 14:59:54,27000.0,False,SANDERO EXP 1.6,PERSON
27adf69a-7249-4007-9875-32f913bf73c6,b0b26a10-af4f-468a-8b17-63da10aa863c,2020-12-31 00:00:00,244000.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
86ad854c-d64d-479d-8b11-36b16be92a51,1aac99d8-18fb-467b-8ae4-42ae7f41e891,2020-12-31 00:00:00,226821.0,,HILUX CD DSL 4X4 SRV AT 20/21,PERSON
e607b371-f0dd-492f-9325-4bc0f407ebe5,6ef7cd51-a468-404d-977f-7e1ae2912778,2020-12-31 00:00:00,125000.0,,COROLLA XEI 2.0L FFV CVT 20/21,PERSON
e4a3c802-1831-4210-8bc6-396a24bc49f5,8eb9af68-229c-40b3-8a9b-c9e26e66b5d5,2020-12-30 23:54:22,18000.0,False,SPACEFOX SPORTLINE 1.6,PERSON
d47d8e7a-3bb0-4356-86b7-821c2ae9f010,daee2be6-3882-4ed8-9114-32b6c0172459,2020-12-30 22:55:26,215500.0,False,HILUX CD DSL 4X4 SRX AT 19/19 B6,PERSON
8a42c853-0c14-45f5-87a1-92bef6eb771e,d41b814f-c7a8-4dae-ae27-fe2251323b9f,2020-12-30 22:39:27,321500.0,False,RANGE ROVER EVOQUE P250 FF SE RD,PERSON
24e0920b-337a-4baa-a980-28830e853a8b,5c6c3e59-1d2c-4201-b5b4-afca9538f198,2020-12-30 20:52:19,455000.0,False,DEFENDER 110 P300 SE,PERSON
61757ac3-e1b0-4083-987d-79fbe62e5534,b26ced31-0c3a-4923-9e4e-d831c15fac00,2020-12-30 15:03:48,68000.0,False,POLO CONFORTLINE TSI AT,PERSON
8fa2c911-fb77-4ac3-97d5-7dd249077a89,519291df-b8e5-40c7-81ca-8bc20ad25c3c,2020-12-30 00:00:00,82500.0,,YARIS SEDAN XL PLUS CONNECT 20/21,COMPANY
8b5eb319-cff1-46c9-983a-fd199a7f0d48,a542c186-21fd-4cde-a878-bf9ef0025b74,2020-12-30 00:00:00,81790.0,,YARIS SEDAN XL PLUS CONNECT 20/21,PERSON
79f0faf8-943c-4498-bc3a-80937d707101,c782150e-e821-412c-8c8a-57c7c68ccaa6,2020-12-30 00:00:00,149900.0,,HILUX CD DSL 4X4 SRV AT VSC 17/17,COMPANY
315cbfb1-dc08-42d8-81bf-77d00de18d1e,beaf90c7-3646-4f54-8809-0082dbf0c4aa,2020-12-30 00:00:00,252721.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
6d1ea284-0453-41ae-a478-ddcba54761a8,5478206c-6ccf-422c-b3c5-047575c9eb76,2020-12-30 00:00:00,244340.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
99cfdbd0-1a53-46f6-b978-98b8dd2bd383,3a15c194-a101-4bdb-bec3-d5dde43c6be1,2020-12-30 00:00:00,244340.0,,HILUX CD DSL 4X4 SRX AT 20/21,COMPANY
c3ef60cb-32d2-4dce-a840-a4b942421bb3,e8e67610-eea4-4b55-a23f-f9b8bef5ad70,2020-12-30 00:00:00,200000.0,,HILUX CD DSL 4X4 POWER PACK 20/20,COMPANY
a43f662f-2e18-4900-8efe-417096ee02db,84d6fc3f-0e15-4faf-9056-bd7cce43edae,2020-12-30 00:00:00,125900.0,,COROLLA XEI 2.0L FFV CVT 20/21,PERSON
356bd0c4-257c-489e-90d7-8ff80cf5fd43,6bc11cde-4c64-43f2-ac47-1b599f756a5c,2020-12-30 00:00:00,216990.0,,HILUX CD DSL 4X4 SRV AT 20/21,PERSON
62572b98-41d1-42ce-a4f4-6cc3f032af06,4f568270-8a88-47f3-86cb-cede62b4201d,2020-12-30 00:00:00,78690.0,,YARIS HATCH XL PLUS CON AT 20/21,PERSON
461cbf77-8c70-4afa-93f8-8025755344be,ed6a3f6b-9eda-4e24-b9ea-c72902b5fa19,2020-12-30 00:00:00,218940.0,,HILUX CD DSL 4X4 SRV AT 20/21,COMPANY
dd4afd28-01d1-4373-8114-eeccd1fcb4b1,8cbb5366-a662-4dfe-b9f3-ff72d030d136,2020-12-30 00:00:00,242100.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
9fa9320e-b03f-46f6-8670-679c9a5ecedd,5f09848e-9d4e-4cf1-8a0e-bc7f95297f9a,2020-12-30 00:00:00,314790.0,,SW4 DSL 4X4 SRX AT 7S 20/21,PERSON
346e4663-e7c5-4db5-ae61-e2b0d43fa3b3,21ac9069-f499-4f73-95c5-a90b7ac8bd91,2020-12-30 00:00:00,309690.0,,SW4 DSL 4X4 SRX AT 5S 20/21,PERSON
998a3ad1-528f-4a1a-9dbf-7b2867b08f4a,22e76305-8ccf-49be-817b-2eef7ed93fdc,2020-12-30 00:00:00,309690.0,,SW4 DSL 4X4 SRX AT 5S 20/21,PERSON
0c133828-db09-48af-bdcf-ceef8c88bdd4,25b917eb-a8f5-446b-863a-a8af3197f6bd,2020-12-30 00:00:00,228900.0,,SW4 FFV 4X2 SRV AT 7S 20/21,PERSON
ef04b9d0-3299-4571-b584-37e9e962a6ba,f6a6d28f-c8cd-48c8-a24f-a130b6f6b8c7,2020-12-30 00:00:00,218940.0,,HILUX CD DSL 4X4 SRV AT 20/21,COMPANY
e5000b06-4057-44b1-98ee-8a283f99f51c,3a15c194-a101-4bdb-bec3-d5dde43c6be1,2020-12-30 00:00:00,87020.0,,YARIS HATCH XS AT CONNECT 20/21,COMPANY
31d1be8e-617f-4762-918f-d7b965034a06,c8b7819e-2453-409b-b7f2-e0c02fa920d4,2020-12-30 00:00:00,72690.0,,ETIOS SEDAN X 15L AT 20/21,PERSON
8ba91269-268b-47cf-9c67-81eda41d615b,827d53a2-5106-4e21-8005-4209a652d1e0,2020-12-30 00:00:00,89760.0,,YARIS SEDAN XS AT CONNECT 20/21,PERSON
196906b2-74c0-4485-9131-cc6f352a094a,519291df-b8e5-40c7-81ca-8bc20ad25c3c,2020-12-30 00:00:00,82500.0,,YARIS SEDAN XL PLUS CONNECT 20/21,COMPANY
1e9a29d2-6e5c-49b2-b6f1-38a117dfd4da,7e1d71f0-eebc-4d20-bd8e-bb9284241794,2020-12-30 00:00:00,121500.0,,COROLLA XEI 2.0L FFV CVT 20/21,PERSON
58085aa5-412e-42a6-a197-ecdca588fde6,c577320a-0c01-4d83-bd4a-9bf022d99c4f,2020-12-30 00:00:00,226790.0,,HILUX CD DSL 4X4 SRV AT 20/21,PERSON
04fae392-4c9c-49b5-88b6-98709de0f1d5,373adc21-24e7-493a-82a1-01e30c2238cb,2020-12-30 00:00:00,326125.0,,SW4 DSL 4X4 SRX AT 7S 20/21,PERSON
f790ea6e-bd0e-4407-a05a-f62482d854f1,66d17237-2498-4a5a-b277-f570778dd8ec,2020-12-30 00:00:00,223750.0,,HILUX CD DSL 4X4 SRV AT 20/21,PERSON
3930d981-d786-499d-a2f7-5bda9e39a061,edbc71ae-4927-4968-8eb5-ba5621af01ae,2020-12-30 00:00:00,242410.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
ec22efb6-69e6-430c-a8b6-ba2c4ab7bfe9,25b917eb-a8f5-446b-863a-a8af3197f6bd,2020-12-30 00:00:00,228900.0,,SW4 FFV 4X2 SRV AT 7S 20/21,PERSON
d7b4a5af-03f3-40da-abe1-1c0a4e05612f,397352f7-b826-4da0-902f-76214a85a4b4,2020-12-29 22:23:27,71490.0,False,POLO CONFORTLINE TSI AT,PERSON
62730a53-0157-49e3-806d-a73967b8fb16,3d0489b0-75df-48cd-b844-3ae3e5d9c389,2020-12-29 20:32:32,32000.0,False,PALIO ATTRACTIVE 1.4MT,PERSON
4715080f-7d16-40d4-923f-794f5b1e3bf7,a4646aaf-9f7d-4ebd-ba27-2951fb8c4d82,2020-12-29 20:02:52,29000.0,False,SANDERO STEPWAY HI-FLEX 1.6 16V 5P AUT.,PERSON
09421249-0fdf-4302-ad58-97ea078c5ea2,8b1eb0ed-e843-4ebf-8c14-011078f3ea08,2020-12-29 18:23:10,41500.0,False,VERSA SL 1.6 16V FLEX FUEL 4P MEC.,PERSON
d2f5f6a1-ac36-45f7-a643-588274e7846b,459a84a9-5950-46ec-8617-33ba61f01c63,2020-12-29 14:47:06,13117.5,False,CG 160 TITAN,PERSON
92355cdf-b519-4f4a-9435-e62b9289ef1e,1d25d5b7-d3f9-41c2-8d69-db4b6e6a32df,2020-12-29 14:17:48,85000.0,False,CRETA  2.0A SPORT,PERSON
1e46466f-d568-406c-b162-11113b87bff7,6331ee00-22e5-4387-8cbe-95aaede04c31,2020-12-29 00:00:00,242310.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
c9d21fb6-f6c7-44ff-979e-098ab7f9b2c9,010a4309-a73e-4c02-b3d8-70ec8f97c42b,2020-12-29 00:00:00,244340.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
8801d677-d004-4c7b-b3cf-bd4f30f8c402,4c31f644-74fb-458e-845b-a018cff246e1,2020-12-29 00:00:00,82000.0,,YARIS SEDAN XL PLUS CONNECT 20/21,COMPANY
1bfd3715-186e-46ad-86de-fb81cdeb3b71,c416a90e-e6e6-4e23-9d67-f44f4073d8e5,2020-12-29 00:00:00,224800.0,,HILUX CD DSL 4X4 SRV AT 20/21,PERSON
d3391e10-7da4-426a-9fcc-bc726323b110,078f52ac-34bf-4944-848c-64e32dbe6727,2020-12-29 00:00:00,89990.0,,YARIS HATCH XLS AT CONNECT 21/21,PERSON
e51867df-84ba-476b-9651-53a02e6089f2,078f52ac-34bf-4944-848c-64e32dbe6727,2020-12-29 00:00:00,89990.0,,YARIS HATCH XLS AT CONNECT 20/21,PERSON
e5f3c8e4-9f96-44e2-ad62-68f405129467,a25f31a7-1c34-4f5c-bc99-81b52c1e8f7b,2020-12-29 00:00:00,242000.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
72daccf8-fac7-481e-9676-831fa9361a08,c782150e-e821-412c-8c8a-57c7c68ccaa6,2020-12-29 00:00:00,219900.0,,SW4 DSL 4X4 SRX AT 7S 17/18,COMPANY
6092a080-5624-4668-8bff-8311cbcb82e0,1e36b46f-69ca-4bab-af1a-d6b746518307,2020-12-29 00:00:00,124900.0,,COROLLA XEI 2.0L FFV CVT 20/21,PERSON
f36df521-20b2-4d05-9e93-9cb1a0ae1c40,c5ce22e8-d5a3-42b1-a20d-ee4e73fa55a8,2020-12-29 00:00:00,125890.0,,COROLLA XEI 2.0L FFV CVT 20/21,PERSON
0f57ba27-732a-4d73-bf1a-04a926d1fbe8,0ec714b1-72f5-42c3-b9e5-7121677b1995,2020-12-29 00:00:00,252700.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
47097e31-902f-474e-929c-07a33bec8ac6,62989021-296d-4356-bd14-79c1138c3292,2020-12-29 00:00:00,252618.0,,HILUX CD DSL 4X4 SRX AT 20/21,COMPANY
30a064ea-469c-47ea-b0e9-705f535d4cdf,c63d423f-555d-4e6a-a9b2-54482487867e,2020-12-29 00:00:00,390790.0,,SW4 DSL 4X4 SRX AT 7S 22/22,PERSON
a434faa6-21a8-4bcb-b42b-e6a1cd639973,c782150e-e821-412c-8c8a-57c7c68ccaa6,2020-12-29 00:00:00,42900.0,,FIESTA 1.6 FLEX,COMPANY
724b6106-0bdc-4c49-954b-87b26c6ce018,b007747c-b4c6-4b83-bf31-42c227710937,2020-12-29 00:00:00,149900.0,,COROLLA ALTIS PREM 1.8L HV FFV CVT 20/21,PERSON
940f3505-c817-4df0-bdd8-cfa0c7fb9771,f6e5ab05-8ab6-486c-add9-a9fac978746c,2020-12-29 00:00:00,244390.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
223bc5d5-24db-4469-84f1-741a4239e491,dd0a7b30-8260-4cdb-b77f-7e5065318169,2020-12-29 00:00:00,62295.0,,ETIOS HATCH X 13L AT 20/21,PERSON
497aa054-fdd3-4c2b-930f-0b4c2351f137,52819534-fe12-424a-8a85-50eccd02f369,2020-12-29 00:00:00,125890.0,,COROLLA XEI 2.0L FFV CVT 20/21,PERSON
1c7fafaf-9823-4a6b-859a-bd11bb7c0919,ee3b29d3-80e4-471c-be53-29c373c926f2,2020-12-29 00:00:00,126000.0,,COROLLA XEI 2.0L FFV CVT 20/21,PERSON
d5dc7fcf-225c-47ae-bcbe-47e039987728,3a15c194-a101-4bdb-bec3-d5dde43c6be1,2020-12-29 00:00:00,221900.0,,SW4 FFV 4X2 SRV AT 7S 20/21,COMPANY
609ced22-6b13-447e-933f-14ef8225cde7,1c1390f2-fb91-4d2f-9cc0-c69619cebf52,2020-12-29 00:00:00,244340.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
29b670c9-1c86-41b5-875c-7684f5efbd31,87a650f3-1f74-46f9-b00b-00ae1d057d6c,2020-12-29 00:00:00,244340.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
c3af4161-6230-4c71-b901-be8b87b90731,2454d652-ecf1-4dfb-a70c-1061e9b9dae0,2020-12-29 00:00:00,241990.0,,HILUX CD DSL 4X4 SRX AT 20/21,PERSON
67064007-77da-4912-b18c-d9c532638e38,4c31f644-74fb-458e-845b-a018cff246e1,2020-12-29 00:00:00,81990.0,,YARIS SEDAN XL PLUS CONNECT 20/21,COMPANY
